rating_id,uName,gID,rating_date,rating
bouimet9713,bouimet,9713,2018-10-14,3
bouimet927,bouimet,927,2017-09-28,5
bouimet2952,bouimet,2952,2017-04-07,5
bouimet4369,bouimet,4369,2019-05-30,4
bouimet2001,bouimet,2001,2019-02-26,3
bouimet3662,bouimet,3662,2017-05-30,4
bouimet1052,bouimet,1052,2017-06-13,5
cernst10837,cernst,10837,2019-06-02,4
cernst6504,cernst,6504,2019-09-14,4
cernst10081,cernst,10081,2019-05-19,4
cernst939,cernst,939,2019-08-14,4
cernst7888,cernst,7888,2019-08-30,4
cernst10546,cernst,10546,2019-05-31,4
cernst2121,cernst,2121,2019-06-13,5
cernst768,cernst,768,2019-04-23,5
cernst4692,cernst,4692,2019-08-19,5
cernst114,cernst,114,2019-06-11,3
cernst11760,cernst,11760,2019-04-24,2
cernst5350,cernst,5350,2019-05-06,4
cernst6346,cernst,6346,2019-09-18,5
cernst10528,cernst,10528,2019-08-11,5
ssober10425,ssober,10425,2019-04-06,4
ssober12152,ssober,12152,2019-07-08,2
ssober8196,ssober,8196,2019-01-20,4
ssober3825,ssober,3825,2019-08-22,3
ssober7157,ssober,7157,2019-09-27,4
ssober3886,ssober,3886,2018-12-01,4
ssober1186,ssober,1186,2018-11-23,2
ssober6934,ssober,6934,2018-11-30,3
ssober1734,ssober,1734,2018-12-22,3
ssober10987,ssober,10987,2019-05-01,4
ssober969,ssober,969,2018-10-26,4
ssober10258,ssober,10258,2019-01-24,4
nlyle1832,nlyle,1832,2018-12-03,3
nlyle4696,nlyle,4696,2019-05-14,5
nlyle7467,nlyle,7467,2019-05-12,2
nlyle1163,nlyle,1163,2016-11-26,4
nlyle6309,nlyle,6309,2018-10-14,4
nlyle953,nlyle,953,2016-03-24,3
nlyle734,nlyle,734,2016-01-02,4
nlyle11742,nlyle,11742,2017-03-20,4
nlyle11037,nlyle,11037,2019-09-01,4
nlyle2783,nlyle,2783,2015-09-14,4
nlyle535,nlyle,535,2016-02-29,3
nlyle8145,nlyle,8145,2019-02-23,4
nlyle2091,nlyle,2091,2016-02-26,3
nlyle1873,nlyle,1873,2018-07-17,3
nlyle9089,nlyle,9089,2017-10-24,4
nlyle10279,nlyle,10279,2017-11-03,5
gcoupe4218,gcoupe,4218,2016-07-05,3
gcoupe11930,gcoupe,11930,2018-03-11,4
gcoupe7153,gcoupe,7153,2017-10-16,4
gcoupe7279,gcoupe,7279,2017-05-02,3
gcoupe4200,gcoupe,4200,2018-05-25,5
gcoupe2077,gcoupe,2077,2019-08-02,4
gcoupe1050,gcoupe,1050,2015-05-05,3
gcoupe3493,gcoupe,3493,2015-04-26,2
gcoupe1115,gcoupe,1115,2018-03-19,4
gcoupe10418,gcoupe,10418,2016-11-25,4
gcoupe11796,gcoupe,11796,2018-02-10,4
gcoupe7195,gcoupe,7195,2017-08-26,3
gcoupe6367,gcoupe,6367,2019-04-05,4
gcoupe1507,gcoupe,1507,2016-01-18,5
gcoupe664,gcoupe,664,2017-09-27,5
gcoupe4800,gcoupe,4800,2015-11-12,4
gcoupe4444,gcoupe,4444,2019-06-06,2
tcastor751,tcastor,751,2017-09-10,3
tcastor12178,tcastor,12178,2016-12-26,4
tcastor7994,tcastor,7994,2019-03-09,4
tcastor7327,tcastor,7327,2017-05-17,1
tcastor1933,tcastor,1933,2017-05-01,5
tcastor10409,tcastor,10409,2018-01-06,3
tcastor816,tcastor,816,2018-06-10,4
tcastor12016,tcastor,12016,2017-02-05,4
tcastor6403,tcastor,6403,2017-01-11,4
tcastor11941,tcastor,11941,2019-02-15,3
tcastor12144,tcastor,12144,2018-07-04,2
tcastor8283,tcastor,8283,2016-07-24,4
tcastor11894,tcastor,11894,2017-04-14,4
tcastor10084,tcastor,10084,2017-05-09,4
tcastor4233,tcastor,4233,2017-03-31,5
omcelrath1351,omcelrath,1351,2016-01-03,5
omcelrath6574,omcelrath,6574,2016-12-24,1
omcelrath5651,omcelrath,5651,2019-03-23,4
omcelrath10112,omcelrath,10112,2019-02-13,4
omcelrath5579,omcelrath,5579,2017-02-12,4
omcelrath2503,omcelrath,2503,2016-10-18,4
omcelrath9950,omcelrath,9950,2016-11-04,3
omcelrath6039,omcelrath,6039,2017-08-26,3
omcelrath4719,omcelrath,4719,2016-12-15,2
omcelrath1079,omcelrath,1079,2016-08-13,3
omcelrath6051,omcelrath,6051,2018-07-12,3
omcelrath8831,omcelrath,8831,2016-04-28,1
omcelrath7128,omcelrath,7128,2019-03-04,3
omcelrath7536,omcelrath,7536,2017-04-16,5
omcelrath11480,omcelrath,11480,2019-01-31,4
omcelrath7130,omcelrath,7130,2016-10-21,4
omcelrath2766,omcelrath,2766,2016-07-13,4
omcelrath9411,omcelrath,9411,2019-03-24,3
omcelrath4497,omcelrath,4497,2017-11-22,5
omcelrath5962,omcelrath,5962,2017-06-23,4
wpasch4477,wpasch,4477,2019-01-24,4
wpasch9113,wpasch,9113,2018-07-06,1
wpasch10958,wpasch,10958,2018-09-12,5
wpasch2491,wpasch,2491,2017-05-27,4
wpasch8337,wpasch,8337,2017-07-20,4
wpasch11651,wpasch,11651,2017-05-15,4
wpasch2629,wpasch,2629,2017-05-25,4
wpasch3668,wpasch,3668,2017-07-06,4
wpasch3752,wpasch,3752,2018-08-01,4
wpasch4236,wpasch,4236,2016-12-02,4
wpasch3685,wpasch,3685,2014-12-09,1
wpasch3065,wpasch,3065,2018-05-03,5
wpasch11188,wpasch,11188,2018-11-04,4
wpasch7121,wpasch,7121,2018-11-01,5
wpasch1697,wpasch,1697,2018-08-13,3
wpasch12088,wpasch,12088,2017-12-22,4
wpasch10283,wpasch,10283,2017-01-01,2
hvargo8538,hvargo,8538,2019-07-15,5
hvargo6249,hvargo,6249,2018-06-15,1
hvargo5405,hvargo,5405,2018-02-10,5
hvargo3560,hvargo,3560,2016-09-07,1
hvargo1827,hvargo,1827,2017-10-24,5
hvargo2804,hvargo,2804,2017-01-03,4
hvargo6088,hvargo,6088,2019-03-17,3
hvargo3140,hvargo,3140,2016-06-20,5
hvargo7400,hvargo,7400,2016-12-20,1
hvargo11376,hvargo,11376,2017-12-18,4
hvargo4961,hvargo,4961,2018-06-19,4
hvargo4401,hvargo,4401,2018-07-26,3
hvargo6628,hvargo,6628,2017-07-28,3
ccreamer2575,ccreamer,2575,2017-05-27,3
ccreamer7892,ccreamer,7892,2018-02-11,3
ccreamer2114,ccreamer,2114,2018-07-30,4
ccreamer2555,ccreamer,2555,2016-08-23,1
ccreamer2764,ccreamer,2764,2017-09-18,4
ccreamer8235,ccreamer,8235,2017-07-19,5
bnotter8152,bnotter,8152,2018-05-02,5
bnotter164,bnotter,164,2018-08-02,3
bnotter9494,bnotter,9494,2019-02-18,5
bnotter6960,bnotter,6960,2018-01-30,4
bnotter6056,bnotter,6056,2016-02-25,4
bnotter291,bnotter,291,2017-09-17,3
bnotter7611,bnotter,7611,2017-06-04,4
bnotter1196,bnotter,1196,2014-05-27,4
gfagg8778,gfagg,8778,2019-10-07,5
gfagg5998,gfagg,5998,2019-04-14,4
gfagg10727,gfagg,10727,2018-07-26,5
gfagg7998,gfagg,7998,2018-11-23,3
gfagg4526,gfagg,4526,2018-08-29,4
gfagg1208,gfagg,1208,2018-11-12,3
gfagg8351,gfagg,8351,2018-06-24,5
gfagg4954,gfagg,4954,2018-07-12,4
gfagg10842,gfagg,10842,2018-03-29,3
gfagg10405,gfagg,10405,2019-06-29,4
gfagg10699,gfagg,10699,2018-11-16,4
gfagg961,gfagg,961,2019-01-25,4
gfagg5574,gfagg,5574,2018-06-26,2
gfagg11155,gfagg,11155,2018-04-12,4
gfagg10841,gfagg,10841,2018-05-13,4
gfagg9712,gfagg,9712,2018-02-27,5
cnodal2491,cnodal,2491,2019-07-20,4
cnodal3322,cnodal,3322,2019-09-11,2
cnodal8896,cnodal,8896,2019-08-13,4
cnodal793,cnodal,793,2019-08-18,4
cnodal4484,cnodal,4484,2019-09-20,4
cnodal18,cnodal,18,2019-08-06,5
cnodal1047,cnodal,1047,2019-08-15,1
cnodal5438,cnodal,5438,2019-06-06,2
cnodal11137,cnodal,11137,2019-06-08,5
cnodal10834,cnodal,10834,2019-08-19,4
cnodal2370,cnodal,2370,2019-08-07,5
cnodal3504,cnodal,3504,2019-08-06,5
cnodal1585,cnodal,1585,2019-08-02,2
cnodal8662,cnodal,8662,2019-06-18,5
cnodal7443,cnodal,7443,2019-09-11,4
njenney11000,njenney,11000,2019-09-15,5
njenney1813,njenney,1813,2019-08-07,4
njenney9472,njenney,9472,2018-07-30,4
njenney9205,njenney,9205,2019-02-01,3
njenney6022,njenney,6022,2019-09-14,3
njenney11077,njenney,11077,2018-09-26,5
njenney8462,njenney,8462,2018-10-22,5
njenney9323,njenney,9323,2019-10-04,2
njenney6272,njenney,6272,2019-05-25,4
njenney4160,njenney,4160,2019-04-12,4
njenney8057,njenney,8057,2018-08-26,5
njenney5360,njenney,5360,2019-09-24,1
njenney879,njenney,879,2019-05-22,4
njenney5955,njenney,5955,2019-03-12,4
njenney2294,njenney,2294,2019-07-25,2
njenney7289,njenney,7289,2018-08-20,3
njenney11423,njenney,11423,2019-02-01,4
njenney7850,njenney,7850,2019-01-14,3
njenney9725,njenney,9725,2019-07-24,4
njenney3433,njenney,3433,2019-03-21,4
njenney6485,njenney,6485,2019-08-15,3
lmaselli436,lmaselli,436,2018-10-12,5
lmaselli2662,lmaselli,2662,2017-05-04,4
lmaselli3204,lmaselli,3204,2018-06-17,5
lmaselli7167,lmaselli,7167,2019-09-02,5
lmaselli11297,lmaselli,11297,2018-11-28,4
lmaselli11246,lmaselli,11246,2017-09-12,4
lmaselli7895,lmaselli,7895,2019-08-23,4
lmaselli7920,lmaselli,7920,2019-06-24,5
lmaselli11720,lmaselli,11720,2017-08-05,1
lmaselli2951,lmaselli,2951,2019-01-07,3
lmaselli3583,lmaselli,3583,2018-06-20,4
lmaselli8785,lmaselli,8785,2017-04-09,4
lmaselli1970,lmaselli,1970,2017-03-01,5
lmaselli6307,lmaselli,6307,2018-07-23,3
lmaselli7456,lmaselli,7456,2018-07-09,3
lmaselli5348,lmaselli,5348,2017-05-09,3
lmaselli7552,lmaselli,7552,2019-08-03,4
jlaubscher3956,jlaubscher,3956,2018-12-07,3
jlaubscher225,jlaubscher,225,2018-12-13,4
jlaubscher9081,jlaubscher,9081,2018-07-11,4
jlaubscher10711,jlaubscher,10711,2018-09-28,3
jlaubscher9467,jlaubscher,9467,2018-08-13,5
jlaubscher414,jlaubscher,414,2018-06-30,4
jlaubscher5367,jlaubscher,5367,2018-09-22,3
jlaubscher8708,jlaubscher,8708,2018-11-16,4
jlaubscher4682,jlaubscher,4682,2018-11-14,3
jlaubscher4584,jlaubscher,4584,2019-09-04,1
jlaubscher669,jlaubscher,669,2019-02-18,2
jlaubscher3077,jlaubscher,3077,2019-05-23,4
gleib7635,gleib,7635,2018-10-26,4
gleib9349,gleib,9349,2019-01-13,5
gleib5121,gleib,5121,2018-05-14,4
gleib2949,gleib,2949,2017-11-22,2
gleib10260,gleib,10260,2018-08-20,4
gleib8437,gleib,8437,2017-02-05,3
gleib5184,gleib,5184,2019-08-29,3
gleib8091,gleib,8091,2017-11-29,4
gleib11217,gleib,11217,2018-04-07,5
gleib4320,gleib,4320,2017-08-05,4
gleib2083,gleib,2083,2017-10-03,4
aallaire12031,aallaire,12031,2018-11-03,4
aallaire3210,aallaire,3210,2017-07-13,5
aallaire8545,aallaire,8545,2017-02-23,4
aallaire7178,aallaire,7178,2018-09-07,2
aallaire1891,aallaire,1891,2018-03-29,4
aallaire3935,aallaire,3935,2017-09-24,4
tmcconnaughey7083,tmcconnaughey,7083,2019-08-07,4
tmcconnaughey10377,tmcconnaughey,10377,2018-11-06,1
tmcconnaughey4625,tmcconnaughey,4625,2019-06-06,4
tmcconnaughey990,tmcconnaughey,990,2018-12-06,4
tmcconnaughey1262,tmcconnaughey,1262,2018-10-10,4
tmcconnaughey7655,tmcconnaughey,7655,2017-11-03,4
tmcconnaughey5853,tmcconnaughey,5853,2018-11-14,5
tmcconnaughey4246,tmcconnaughey,4246,2017-12-29,4
tmcconnaughey8956,tmcconnaughey,8956,2018-04-26,4
tmcconnaughey8768,tmcconnaughey,8768,2017-10-04,4
tmcconnaughey11375,tmcconnaughey,11375,2017-08-11,4
tmcconnaughey11812,tmcconnaughey,11812,2019-06-30,4
tmcconnaughey3605,tmcconnaughey,3605,2018-10-10,4
tmcconnaughey9297,tmcconnaughey,9297,2018-10-30,4
hconsidine3109,hconsidine,3109,2019-09-08,4
hconsidine936,hconsidine,936,2019-07-07,4
hconsidine4415,hconsidine,4415,2019-09-13,3
hconsidine6414,hconsidine,6414,2019-10-03,3
hconsidine3973,hconsidine,3973,2019-06-16,1
hconsidine11358,hconsidine,11358,2019-08-31,3
hconsidine11160,hconsidine,11160,2019-05-05,3
hconsidine813,hconsidine,813,2019-04-25,1
hconsidine3203,hconsidine,3203,2019-05-24,4
hconsidine1004,hconsidine,1004,2019-04-24,5
hconsidine2274,hconsidine,2274,2019-05-21,2
hconsidine2805,hconsidine,2805,2019-06-13,4
hconsidine5184,hconsidine,5184,2019-09-18,2
hconsidine6317,hconsidine,6317,2019-04-21,4
hconsidine4206,hconsidine,4206,2019-05-28,4
hconsidine659,hconsidine,659,2019-07-26,4
hconsidine1815,hconsidine,1815,2019-07-10,3
hconsidine2894,hconsidine,2894,2019-05-23,4
hconsidine748,hconsidine,748,2019-07-02,5
hconsidine4113,hconsidine,4113,2019-04-15,4
hconsidine8458,hconsidine,8458,2019-04-19,5
ecanedy2678,ecanedy,2678,2019-06-29,3
ecanedy4862,ecanedy,4862,2015-10-28,5
ecanedy2322,ecanedy,2322,2017-06-22,3
ecanedy9468,ecanedy,9468,2019-04-23,1
ecanedy9838,ecanedy,9838,2018-04-11,4
ecanedy5135,ecanedy,5135,2015-11-04,4
ecanedy10174,ecanedy,10174,2019-02-17,4
ecanedy8106,ecanedy,8106,2016-06-19,2
ecanedy9678,ecanedy,9678,2017-05-18,4
ecanedy6644,ecanedy,6644,2016-10-28,4
sleinen400,sleinen,400,2019-04-05,4
sleinen6407,sleinen,6407,2019-04-30,3
sleinen4811,sleinen,4811,2018-03-12,3
sleinen10281,sleinen,10281,2019-08-10,4
sleinen3525,sleinen,3525,2016-12-07,5
sleinen1965,sleinen,1965,2016-02-15,4
sleinen2573,sleinen,2573,2018-05-31,4
sleinen4323,sleinen,4323,2016-05-16,5
sleinen8979,sleinen,8979,2018-11-18,4
sleinen957,sleinen,957,2018-02-06,4
sleinen9785,sleinen,9785,2018-09-25,4
sleinen11376,sleinen,11376,2019-02-05,4
sleinen5848,sleinen,5848,2019-07-23,4
sleinen5709,sleinen,5709,2019-06-24,4
sleinen5819,sleinen,5819,2016-04-26,4
sleinen8078,sleinen,8078,2016-07-25,1
sleinen1519,sleinen,1519,2018-09-15,4
sleinen8073,sleinen,8073,2017-04-05,3
sleinen4267,sleinen,4267,2019-01-08,5
sleinen9337,sleinen,9337,2018-12-21,4
sleinen5584,sleinen,5584,2018-12-31,4
sleinen1109,sleinen,1109,2019-08-20,4
sleinen2254,sleinen,2254,2017-11-12,2
jsoliman8753,jsoliman,8753,2019-04-23,4
jsoliman11128,jsoliman,11128,2019-09-05,5
jsoliman39,jsoliman,39,2018-11-30,3
jsoliman272,jsoliman,272,2019-03-09,4
jsoliman6702,jsoliman,6702,2019-02-25,4
dstratford9165,dstratford,9165,2018-10-22,4
dstratford9097,dstratford,9097,2018-10-01,4
dstratford4690,dstratford,4690,2015-09-04,4
dstratford2183,dstratford,2183,2017-09-22,2
dstratford4621,dstratford,4621,2015-12-22,2
dstratford4990,dstratford,4990,2017-05-05,3
dstratford2849,dstratford,2849,2017-11-01,4
dstratford148,dstratford,148,2016-04-08,4
dstratford1556,dstratford,1556,2018-03-08,5
dstratford11385,dstratford,11385,2018-03-30,5
dstratford10697,dstratford,10697,2016-10-27,2
dstratford524,dstratford,524,2019-09-29,4
dstratford1472,dstratford,1472,2018-04-12,3
dstratford10139,dstratford,10139,2017-09-25,4
dstratford9871,dstratford,9871,2016-09-24,4
dstratford10561,dstratford,10561,2019-01-17,4
dkeaney5122,dkeaney,5122,2018-07-24,3
dkeaney13,dkeaney,13,2018-05-28,2
dkeaney3603,dkeaney,3603,2019-08-05,5
dkeaney4360,dkeaney,4360,2019-05-09,2
dkeaney10234,dkeaney,10234,2019-08-23,3
dkeaney180,dkeaney,180,2019-09-30,4
dkeaney6846,dkeaney,6846,2018-03-30,3
dkeaney8220,dkeaney,8220,2019-05-30,4
dkeaney3308,dkeaney,3308,2017-12-20,5
dkeaney3188,dkeaney,3188,2018-04-06,4
dkeaney2793,dkeaney,2793,2017-12-05,4
dkeaney62,dkeaney,62,2018-07-26,4
dkeaney6798,dkeaney,6798,2019-07-10,4
dkeaney4525,dkeaney,4525,2019-07-21,5
dkeaney10102,dkeaney,10102,2018-06-05,4
dkeaney8572,dkeaney,8572,2017-10-26,4
cquillen9017,cquillen,9017,2019-03-02,4
cquillen11656,cquillen,11656,2019-05-26,4
cquillen11865,cquillen,11865,2019-08-15,4
cquillen10896,cquillen,10896,2018-05-26,3
cquillen1573,cquillen,1573,2017-12-23,4
cquillen2497,cquillen,2497,2019-08-06,5
cquillen2887,cquillen,2887,2017-02-07,5
nkeys8186,nkeys,8186,2019-05-17,4
nkeys5441,nkeys,5441,2019-09-09,4
nkeys4412,nkeys,4412,2017-08-06,3
nkeys3168,nkeys,3168,2018-05-12,4
nkeys6347,nkeys,6347,2017-06-09,3
nkeys8717,nkeys,8717,2017-03-14,3
nkeys9286,nkeys,9286,2017-03-29,4
nkeys1791,nkeys,1791,2019-09-28,1
acroke4876,acroke,4876,2018-04-23,4
acroke7988,acroke,7988,2018-04-11,4
acroke11957,acroke,11957,2019-08-07,4
acroke4163,acroke,4163,2018-11-12,4
acroke7601,acroke,7601,2018-10-10,4
acroke1482,acroke,1482,2018-05-12,5
acroke7451,acroke,7451,2019-05-04,2
acroke8832,acroke,8832,2018-07-23,4
acroke8940,acroke,8940,2018-10-07,4
acroke44,acroke,44,2019-05-19,4
acroke3891,acroke,3891,2018-05-02,5
acroke2123,acroke,2123,2018-12-20,4
acroke755,acroke,755,2019-01-18,4
acroke5901,acroke,5901,2018-11-08,4
acroke4676,acroke,4676,2019-08-26,4
acroke10704,acroke,10704,2018-07-10,4
acroke5665,acroke,5665,2019-07-03,5
acroke11164,acroke,11164,2019-02-22,4
acroke3474,acroke,3474,2018-08-16,2
acroke12057,acroke,12057,2019-05-22,3
mmayhew5278,mmayhew,5278,2019-02-25,3
mmayhew10418,mmayhew,10418,2019-04-07,3
mmayhew802,mmayhew,802,2019-05-16,3
mmayhew10398,mmayhew,10398,2019-04-29,4
mmayhew1604,mmayhew,1604,2019-04-23,1
mmayhew8448,mmayhew,8448,2019-04-29,3
mmayhew1697,mmayhew,1697,2019-04-12,4
mmayhew8063,mmayhew,8063,2019-05-11,4
mmayhew10779,mmayhew,10779,2019-03-14,5
mmayhew3705,mmayhew,3705,2019-08-21,4
mmayhew11909,mmayhew,11909,2019-03-20,3
mmayhew11038,mmayhew,11038,2019-03-08,5
kmolnar79,kmolnar,79,2017-07-24,5
kmolnar11121,kmolnar,11121,2016-12-06,5
kmolnar10767,kmolnar,10767,2017-07-07,2
kmolnar7235,kmolnar,7235,2018-10-06,2
kmolnar11536,kmolnar,11536,2017-08-21,4
kmolnar11265,kmolnar,11265,2017-01-31,4
kmolnar970,kmolnar,970,2017-05-05,4
kmolnar9351,kmolnar,9351,2017-02-15,3
kmolnar4787,kmolnar,4787,2018-11-03,4
kmolnar2065,kmolnar,2065,2017-12-30,4
kmolnar2209,kmolnar,2209,2017-01-24,3
kmolnar10256,kmolnar,10256,2017-05-16,2
kmolnar8517,kmolnar,8517,2018-07-13,4
kmolnar3289,kmolnar,3289,2019-06-24,3
kmolnar7217,kmolnar,7217,2018-05-18,3
kmolnar3870,kmolnar,3870,2016-08-05,3
kmolnar7583,kmolnar,7583,2018-08-31,1
kmolnar12052,kmolnar,12052,2018-01-18,4
kmolnar8109,kmolnar,8109,2019-05-12,4
kmolnar3733,kmolnar,3733,2017-08-10,4
kmolnar9944,kmolnar,9944,2017-02-18,4
etraynor6812,etraynor,6812,2019-04-03,4
etraynor3988,etraynor,3988,2019-09-23,4
etraynor1393,etraynor,1393,2019-05-03,2
etraynor11918,etraynor,11918,2019-04-11,5
etraynor11194,etraynor,11194,2019-03-14,5
etraynor11309,etraynor,11309,2018-11-21,5
etraynor6522,etraynor,6522,2019-09-24,4
etraynor1504,etraynor,1504,2019-10-08,4
etraynor9179,etraynor,9179,2019-01-17,4
etraynor5888,etraynor,5888,2019-03-13,5
etraynor4831,etraynor,4831,2018-12-03,2
etraynor2327,etraynor,2327,2018-11-28,4
etraynor2759,etraynor,2759,2019-01-17,2
etraynor3115,etraynor,3115,2019-04-23,5
etraynor5995,etraynor,5995,2019-06-06,4
etraynor7846,etraynor,7846,2019-07-02,1
etraynor8145,etraynor,8145,2019-01-22,2
etraynor10150,etraynor,10150,2019-04-29,3
etraynor10021,etraynor,10021,2019-01-27,4
etraynor1525,etraynor,1525,2018-12-22,5
etraynor4501,etraynor,4501,2019-04-11,3
etraynor3324,etraynor,3324,2019-06-23,4
lader2473,lader,2473,2019-03-31,3
lader2029,lader,2029,2019-02-06,4
lader7529,lader,7529,2019-08-04,4
lader6626,lader,6626,2019-03-26,4
lader97,lader,97,2019-06-15,3
lader2622,lader,2622,2018-12-01,3
lader9515,lader,9515,2019-03-01,4
lader9984,lader,9984,2019-03-08,2
lader6970,lader,6970,2018-07-03,4
lader4406,lader,4406,2018-12-25,3
lader9088,lader,9088,2019-08-12,4
lader8703,lader,8703,2018-11-21,5
lader2660,lader,2660,2018-11-07,5
lader229,lader,229,2018-11-11,3
lader2249,lader,2249,2019-09-19,4
lader7553,lader,7553,2019-02-04,4
swegner11048,swegner,11048,2019-06-15,4
swegner4739,swegner,4739,2019-01-21,5
swegner4416,swegner,4416,2018-06-27,4
swegner9529,swegner,9529,2019-03-13,4
swegner1115,swegner,1115,2018-10-18,4
swegner206,swegner,206,2018-10-30,4
swegner4123,swegner,4123,2018-02-11,5
swegner4970,swegner,4970,2017-04-13,3
swegner4914,swegner,4914,2018-02-14,4
swegner8717,swegner,8717,2019-06-07,4
nmatter3534,nmatter,3534,2018-08-31,3
nmatter8870,nmatter,8870,2017-12-19,4
nmatter7723,nmatter,7723,2016-06-28,4
nmatter410,nmatter,410,2017-08-27,4
spiazza11992,spiazza,11992,2018-08-17,4
spiazza214,spiazza,214,2019-06-18,5
spiazza10294,spiazza,10294,2018-01-31,4
spiazza9893,spiazza,9893,2017-10-14,4
spiazza10295,spiazza,10295,2018-06-13,4
spiazza9301,spiazza,9301,2018-05-11,3
spiazza10867,spiazza,10867,2018-04-06,3
spiazza11687,spiazza,11687,2017-05-04,3
spiazza2016,spiazza,2016,2019-03-07,3
spiazza5510,spiazza,5510,2019-06-13,4
spiazza4032,spiazza,4032,2018-08-17,4
spiazza8129,spiazza,8129,2019-09-09,4
spiazza2850,spiazza,2850,2017-01-15,4
spiazza4790,spiazza,4790,2018-12-20,1
spiazza10764,spiazza,10764,2017-09-07,4
spiazza8888,spiazza,8888,2018-03-01,4
spiazza11465,spiazza,11465,2019-08-03,4
spiazza10941,spiazza,10941,2017-10-13,5
tducharme3203,tducharme,3203,2019-04-02,1
tducharme5419,tducharme,5419,2019-02-20,5
tducharme2632,tducharme,2632,2018-05-07,4
tducharme7426,tducharme,7426,2018-12-10,4
tducharme8250,tducharme,8250,2019-04-29,4
tducharme5972,tducharme,5972,2019-03-18,4
tducharme1106,tducharme,1106,2018-07-06,5
tducharme9826,tducharme,9826,2019-09-10,2
tducharme9780,tducharme,9780,2018-01-19,4
tducharme8821,tducharme,8821,2018-02-17,5
tducharme5140,tducharme,5140,2018-08-20,4
tducharme9362,tducharme,9362,2019-06-13,5
tducharme9895,tducharme,9895,2018-01-03,4
tducharme1935,tducharme,1935,2018-06-25,4
tducharme559,tducharme,559,2019-02-16,3
tducharme6985,tducharme,6985,2019-04-13,5
tducharme7768,tducharme,7768,2018-05-15,4
tducharme11616,tducharme,11616,2019-08-25,4
tducharme1454,tducharme,1454,2018-05-08,2
tducharme11008,tducharme,11008,2019-07-24,4
lfukuda3705,lfukuda,3705,2019-10-08,4
lfukuda4094,lfukuda,4094,2019-01-22,3
lfukuda6516,lfukuda,6516,2018-12-13,4
lfukuda9279,lfukuda,9279,2019-01-03,2
lfukuda838,lfukuda,838,2019-08-15,4
lfukuda3855,lfukuda,3855,2018-08-16,4
lfukuda8173,lfukuda,8173,2019-01-01,3
lfukuda7475,lfukuda,7475,2018-09-08,4
lfukuda5841,lfukuda,5841,2019-06-11,3
lfukuda7627,lfukuda,7627,2018-12-05,5
lfukuda6920,lfukuda,6920,2019-05-05,4
lfukuda5190,lfukuda,5190,2019-09-22,4
lfukuda12077,lfukuda,12077,2019-01-17,4
lfukuda811,lfukuda,811,2018-12-20,5
lfukuda3400,lfukuda,3400,2019-02-11,3
lfukuda5419,lfukuda,5419,2019-09-30,3
acoca7265,acoca,7265,2018-04-21,4
acoca4585,acoca,4585,2016-01-02,5
acoca9667,acoca,9667,2017-07-09,4
acoca861,acoca,861,2015-01-10,4
acoca2854,acoca,2854,2018-08-03,2
acoca6914,acoca,6914,2018-10-02,4
acoca12060,acoca,12060,2019-08-19,4
acoca1122,acoca,1122,2017-12-07,4
acoca12115,acoca,12115,2017-03-31,3
acoca10085,acoca,10085,2017-05-15,4
acoca3255,acoca,3255,2016-08-29,2
acoca11444,acoca,11444,2018-10-20,4
acoca2401,acoca,2401,2017-09-06,4
acoca9736,acoca,9736,2017-10-07,5
acoca10063,acoca,10063,2019-01-24,5
acoca2981,acoca,2981,2016-07-08,4
acoca5423,acoca,5423,2017-12-31,2
acoca905,acoca,905,2017-03-11,4
acoca10061,acoca,10061,2016-12-24,3
acoca6185,acoca,6185,2017-09-15,3
acoca2226,acoca,2226,2017-08-23,5
acoca7243,acoca,7243,2019-09-15,4
acoca532,acoca,532,2016-07-24,4
rnieto5437,rnieto,5437,2019-09-25,4
rnieto5819,rnieto,5819,2018-12-26,3
rnieto12166,rnieto,12166,2019-02-12,3
rnieto1594,rnieto,1594,2018-03-01,4
rnieto3731,rnieto,3731,2018-09-10,5
rnieto5298,rnieto,5298,2017-06-15,4
rnieto3869,rnieto,3869,2018-10-26,4
rnieto7535,rnieto,7535,2019-07-10,4
rnieto6056,rnieto,6056,2018-01-04,4
rnieto9805,rnieto,9805,2018-11-16,4
rnieto2913,rnieto,2913,2018-11-26,4
bsantillo11334,bsantillo,11334,2018-05-05,2
bsantillo9705,bsantillo,9705,2019-10-07,4
bsantillo1169,bsantillo,1169,2017-08-19,5
bsantillo11424,bsantillo,11424,2017-03-01,4
bsantillo4702,bsantillo,4702,2016-11-07,3
bsantillo5657,bsantillo,5657,2018-12-11,2
bsantillo7070,bsantillo,7070,2019-06-01,3
bsantillo7024,bsantillo,7024,2017-09-27,1
bsantillo7936,bsantillo,7936,2018-04-17,4
bsantillo11732,bsantillo,11732,2019-10-08,4
bsantillo4071,bsantillo,4071,2016-05-30,4
dvila4417,dvila,4417,2017-01-14,4
dvila5184,dvila,5184,2017-12-08,4
dvila5872,dvila,5872,2017-05-22,4
dvila10806,dvila,10806,2018-11-23,4
dvila4837,dvila,4837,2016-10-20,4
dvila11726,dvila,11726,2019-01-24,4
dvila8320,dvila,8320,2017-06-17,4
dvila1693,dvila,1693,2014-11-23,3
dvila10604,dvila,10604,2019-05-25,4
dvila11391,dvila,11391,2018-03-14,2
dvila4334,dvila,4334,2019-05-25,4
